Barcelona/283.2.0.18.61 (iPhone10,2; iOS 12_4_2; en_BD; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/247.3.0.18.61 (iPhone5,3; iOS 9_3_2; en_GB; en; scale=2.00; 640x1136; 531692597) AppleWebKit/420+
Barcelona/258.1.0.18.61 (iPhone5,1; iOS 13_6_1; en_BD; en; scale=2.00; 640x1136; 568884681) AppleWebKit/420+
Barcelona/288.8.0.18.61 (iPhone5,8; iOS 9_3_6; th_TH; en; scale=2.00; 640x1136; 4183843) AppleWebKit/420+
Barcelona/291.5.0.18.61 (iPhone9,5; iOS 12_3_1; en_PK; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/290.5.0.18.61 (iPhone7,5; iOS 13_5; en_IN; en; scale=2.00; 750x1334; 412944454) AppleWebKit/420+
Barcelona/266.2.0.18.61 (iPhone7,2; iOS 14_3; ru_RU; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/274.1.0.18.61 (iPhone7,1; iOS 14_7_1; th_TH; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/284.3.0.18.61 (iPhone7,3; iOS 13_2_3; it_IT; en; scale=2.00; 750x1334; 531598589) AppleWebKit/420+
Barcelona/268.9.0.18.61 (iPhone9,9; iOS 12_4_3; en_US; en; scale=2.00; 750x1334; 48628143) AppleWebKit/420+
Barcelona/224.9.0.18.61 (iPhone10,9; iOS 15_6_1; ru_RU; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/276.9.0.18.61 (iPhone7,9; iOS 14_1; en_AF; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/213.9.0.18.61 (iPhone5,9; iOS 7_0_1; it_IT; en; scale=2.00; 640x1136; 48628143) AppleWebKit/420+
Barcelona/296.4.0.18.61 (iPhone12,4; iOS 14_2_1; en_ID; en; scale=2.00; 828x1792; 538939019) AppleWebKit/420+
Barcelona/220.3.0.18.61 (iPhone7,3; iOS 9_3_1; en_ID; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/201.2.0.18.61 (iPhone5,2; iOS 14_8; en_ID; en; scale=2.00; 640x1136; 450576493) AppleWebKit/420+
Barcelona/230.9.0.18.61 (iPhone7,9; iOS 12_5_5; th_TH; en; scale=2.00; 750x1334; 454329256) AppleWebKit/420+
Barcelona/270.9.0.18.61 (iPhone12,9; iOS 16_0_1; de_DE; en; scale=2.00; 828x1792; 477008339) AppleWebKit/420+
Barcelona/216.8.0.18.61 (iPhone10,8; iOS 10_1; it_IT; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/282.6.0.18.61 (iPhone12,6; iOS 8_4_1; en_BD; en; scale=2.00; 828x1792; 4183843) AppleWebKit/420+
Barcelona/247.1.0.18.61 (iPhone9,1; iOS 15_2; en_GB; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/273.8.0.18.61 (iPhone9,8; iOS 13_5_1; it_IT; en; scale=2.00; 750x1334; 576579234) AppleWebKit/420+
Barcelona/292.6.0.18.61 (iPhone9,6; iOS 11_2; en_IN; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/242.4.0.18.61 (iPhone5,4; iOS 10_2; en_IN; en; scale=2.00; 640x1136; 441490813) AppleWebKit/420+
Barcelona/216.6.0.18.61 (iPhone9,6; iOS 13_1_2; th_TH; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/282.9.0.18.61 (iPhone10,9; iOS 12_5_2; th_TH; en; scale=2.00; 750x1334; 461396611) AppleWebKit/420+
Barcelona/253.1.0.18.61 (iPhone10,1; iOS 9_0_2; en_GB; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/214.9.0.18.61 (iPhone5,9; iOS 13_3; ru_RU; en; scale=2.00; 640x1136; 410077179) AppleWebKit/420+
Barcelona/245.4.0.18.61 (iPhone9,4; iOS 12_3_2; en_IN; en; scale=2.00; 750x1334; 598410521) AppleWebKit/420+
Barcelona/274.7.0.18.61 (iPhone9,7; iOS 10_3_3; en_AF; en; scale=2.00; 750x1334; 496680716) AppleWebKit/420+
Barcelona/295.9.0.18.61 (iPhone5,9; iOS 12_5_6; en_PK; en; scale=2.00; 640x1136; 572957268) AppleWebKit/420+
Barcelona/229.9.0.18.61 (iPhone10,9; iOS 9_3; en_AF; en; scale=2.00; 750x1334; 436289152) AppleWebKit/420+
Barcelona/282.8.0.18.61 (iPhone5,8; iOS 15_3; en_GB; en; scale=2.00; 640x1136; 461396611) AppleWebKit/420+
Barcelona/298.9.0.18.61 (iPhone9,9; iOS 12_1_4; en_BD; en; scale=2.00; 750x1334; 573095041) AppleWebKit/420+
Barcelona/261.4.0.18.61 (iPhone9,4; iOS 15_0_1; ru_RU; en; scale=2.00; 750x1334; 496680716) AppleWebKit/420+
Barcelona/202.7.0.18.61 (iPhone12,7; iOS 14_0_1; en_BD; en; scale=2.00; 828x1792; 571972734) AppleWebKit/420+
Barcelona/214.5.0.18.61 (iPhone5,5; iOS 12_5_4; it_IT; en; scale=2.00; 640x1136; 427032901) AppleWebKit/420+
Barcelona/283.1.0.18.61 (iPhone10,1; iOS 14_4_2; en_IN; en; scale=2.00; 750x1334; 468140572) AppleWebKit/420+
Barcelona/211.7.0.18.61 (iPhone10,7; iOS 9_0_2; it_IT; en; scale=2.00; 750x1334; 477893209) AppleWebKit/420+
Barcelona/296.5.0.18.61 (iPhone7,5; iOS 14_4_1; en_BD; en; scale=2.00; 750x1334; 499964990) AppleWebKit/420+
Barcelona/277.8.0.18.61 (iPhone10,8; iOS 11_0_1; it_IT; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/260.8.0.18.61 (iPhone5,8; iOS 15_4; en_GB; en; scale=2.00; 640x1136; 523606519) AppleWebKit/420+
Barcelona/280.8.0.18.61 (iPhone12,8; iOS 15_0_2; en_IN; en; scale=2.00; 828x1792; 477893209) AppleWebKit/420+
Barcelona/269.8.0.18.61 (iPhone12,8; iOS 12_4_3; it_IT; en; scale=2.00; 828x1792; 442533694) AppleWebKit/420+
Barcelona/244.6.0.18.61 (iPhone5,6; iOS 9_3_1; it_IT; en; scale=2.00; 640x1136; 439065340) AppleWebKit/420+
Barcelona/231.4.0.18.61 (iPhone5,4; iOS 10_2_1; ru_RU; en; scale=2.00; 640x1136; 537545559) AppleWebKit/420+
Barcelona/243.6.0.18.61 (iPhone7,6; iOS 15_5; ru_RU; en; scale=2.00; 750x1334; 531692597) AppleWebKit/420+
Barcelona/253.9.0.18.61 (iPhone7,9; iOS 8_0_1; en_ID; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/247.2.0.18.61 (iPhone12,2; iOS 8_1_3; en_IN; en; scale=2.00; 828x1792; 452200695) AppleWebKit/420+
Barcelona/224.1.0.18.61 (iPhone12,1; iOS 13_2_2; de_DE; en; scale=2.00; 828x1792; 485694226) AppleWebKit/420+
Barcelona/245.9.0.18.61 (iPhone10,9; iOS 9_2_1; en_PK; en; scale=2.00; 750x1334; 554327837) AppleWebKit/420+
Barcelona/233.6.0.18.61 (iPhone10,6; iOS 13_4_1; en_BD; en; scale=2.00; 750x1334; 431984975) AppleWebKit/420+
Barcelona/298.9.0.18.61 (iPhone7,9; iOS 8_3; en_US; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/292.1.0.18.61 (iPhone12,1; iOS 15_1; it_IT; en; scale=2.00; 828x1792; 54791728) AppleWebKit/420+
Barcelona/224.6.0.18.61 (iPhone7,6; iOS 13_4_1; en_BD; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/216.8.0.18.61 (iPhone9,8; iOS 7_0_4; en_US; en; scale=2.00; 750x1334; 466021415) AppleWebKit/420+
Barcelona/250.7.0.18.61 (iPhone7,7; iOS 13_2; en_ID; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/242.5.0.18.61 (iPhone5,5; iOS 8_0; en_GB; en; scale=2.00; 640x1136; 468140572) AppleWebKit/420+
Barcelona/237.7.0.18.61 (iPhone9,7; iOS 10_3_2; en_ID; en; scale=2.00; 750x1334; 594034127) AppleWebKit/420+
Barcelona/273.5.0.18.61 (iPhone12,5; iOS 7_1_2; en_US; en; scale=2.00; 828x1792; 496680716) AppleWebKit/420+
Barcelona/219.4.0.18.61 (iPhone10,4; iOS 8_2; en_GB; en; scale=2.00; 750x1334; 443288359) AppleWebKit/420+
Barcelona/240.3.0.18.61 (iPhone9,3; iOS 16_5_1; de_DE; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/217.6.0.18.61 (iPhone12,6; iOS 11_0; en_US; en; scale=2.00; 828x1792; 457268795) AppleWebKit/420+
Barcelona/257.9.0.18.61 (iPhone5,9; iOS 15_0_1; en_BD; en; scale=2.00; 640x1136; 595878028) AppleWebKit/420+
Barcelona/294.7.0.18.61 (iPhone5,7; iOS 10_0; en_ID; en; scale=2.00; 640x1136; 593153608) AppleWebKit/420+
Barcelona/225.5.0.18.61 (iPhone10,5; iOS 9_3_3; en_ID; en; scale=2.00; 750x1334; 537545559) AppleWebKit/420+
Barcelona/258.1.0.18.61 (iPhone9,1; iOS 16_2; ru_RU; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/222.4.0.18.61 (iPhone7,4; iOS 7_0_5; en_US; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/240.7.0.18.61 (iPhone7,7; iOS 10_0_1; th_TH; en; scale=2.00; 750x1334; 431984975) AppleWebKit/420+
Barcelona/218.2.0.18.61 (iPhone10,2; iOS 12_3_2; en_GB; en; scale=2.00; 750x1334; 537545559) AppleWebKit/420+
Barcelona/227.3.0.18.61 (iPhone7,3; iOS 16_5_1; en_ID; en; scale=2.00; 750x1334; 537545559) AppleWebKit/420+
Barcelona/242.2.0.18.61 (iPhone5,2; iOS 9_0; en_IN; en; scale=2.00; 640x1136; 526793458) AppleWebKit/420+
Barcelona/264.6.0.18.61 (iPhone10,6; iOS 11_1_1; de_DE; en; scale=2.00; 750x1334; 55941161) AppleWebKit/420+
Barcelona/247.1.0.18.61 (iPhone7,1; iOS 13_4; en_BD; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
Barcelona/205.2.0.18.61 (iPhone12,2; iOS 16_5_1; en_GB; en; scale=2.00; 828x1792; 431984975) AppleWebKit/420+
Barcelona/293.8.0.18.61 (iPhone12,8; iOS 14_0; de_DE; en; scale=2.00; 828x1792; 559115888) AppleWebKit/420+
Barcelona/299.2.0.18.61 (iPhone12,2; iOS 12_4_1; en_US; en; scale=2.00; 828x1792; 485694226) AppleWebKit/420+
Barcelona/204.8.0.18.61 (iPhone12,8; iOS 15_0_1; en_AF; en; scale=2.00; 828x1792; 469486797) AppleWebKit/420+
Barcelona/295.5.0.18.61 (iPhone12,5; iOS 12_5_2; en_ID; en; scale=2.00; 828x1792; 493070840) AppleWebKit/420+
Barcelona/224.9.0.18.61 (iPhone10,9; iOS 8_1_1; en_ID; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/257.9.0.18.61 (iPhone9,9; iOS 9_3_4; en_BD; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/246.6.0.18.61 (iPhone5,6; iOS 8_1_3; en_AF; en; scale=2.00; 640x1136; 493070840) AppleWebKit/420+
Barcelona/279.9.0.18.61 (iPhone5,9; iOS 11_3_1; en_ID; en; scale=2.00; 640x1136; 461396611) AppleWebKit/420+
Barcelona/258.8.0.18.61 (iPhone7,8; iOS 15_4_1; en_GB; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/295.8.0.18.61 (iPhone10,8; iOS 12_4_7; en_BD; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/263.7.0.18.61 (iPhone9,7; iOS 10_2; en_US; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/275.7.0.18.61 (iPhone9,7; iOS 12_5_3; en_AF; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/256.5.0.18.61 (iPhone10,5; iOS 12_5_1; en_GB; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/213.6.0.18.61 (iPhone12,6; iOS 16_1_2; en_US; en; scale=2.00; 828x1792; 441741211) AppleWebKit/420+
Barcelona/299.7.0.18.61 (iPhone9,7; iOS 12_4; en_IN; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/268.1.0.18.61 (iPhone10,1; iOS 10_2; en_PK; en; scale=2.00; 750x1334; 477893209) AppleWebKit/420+
Barcelona/261.1.0.18.61 (iPhone7,1; iOS 9_3_2; en_AF; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/248.3.0.18.61 (iPhone9,3; iOS 13_2_3; de_DE; en; scale=2.00; 750x1334; 456926058) AppleWebKit/420+
Barcelona/227.4.0.18.61 (iPhone5,4; iOS 12_5_5; en_AF; en; scale=2.00; 640x1136; 441490813) AppleWebKit/420+
Barcelona/232.3.0.18.61 (iPhone12,3; iOS 10_0_3; en_AF; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/252.9.0.18.61 (iPhone5,9; iOS 14_1; en_PK; en; scale=2.00; 640x1136; 528859636) AppleWebKit/420+
Barcelona/284.4.0.18.61 (iPhone9,4; iOS 14_7; en_PK; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/201.5.0.18.61 (iPhone12,5; iOS 13_7; en_PK; en; scale=2.00; 828x1792; 487270233) AppleWebKit/420+
Barcelona/260.5.0.18.61 (iPhone10,5; iOS 14_5_1; de_DE; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/265.7.0.18.61 (iPhone12,7; iOS 15_3; it_IT; en; scale=2.00; 828x1792; 517742720) AppleWebKit/420+
Barcelona/253.7.0.18.61 (iPhone12,7; iOS 14_2; ru_RU; en; scale=2.00; 828x1792; 517392305) AppleWebKit/420+
Barcelona/256.3.0.18.61 (iPhone7,3; iOS 8_0_2; de_DE; en; scale=2.00; 750x1334; 522303323) AppleWebKit/420+
Barcelona/279.9.0.18.61 (iPhone7,9; iOS 9_3_5; th_TH; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/253.3.0.18.61 (iPhone5,3; iOS 16_3_1; en_GB; en; scale=2.00; 640x1136; 490729331) AppleWebKit/420+
Barcelona/288.8.0.18.61 (iPhone9,8; iOS 14_3; de_DE; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/282.2.0.18.61 (iPhone10,2; iOS 15_2_1; en_GB; en; scale=2.00; 750x1334; 487270233) AppleWebKit/420+
Barcelona/263.6.0.18.61 (iPhone12,6; iOS 16_2; en_GB; en; scale=2.00; 828x1792; 526793458) AppleWebKit/420+
Barcelona/228.3.0.18.61 (iPhone7,3; iOS 8_4_1; de_DE; en; scale=2.00; 750x1334; 568884681) AppleWebKit/420+
Barcelona/217.5.0.18.61 (iPhone7,5; iOS 14_0; de_DE; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/276.6.0.18.61 (iPhone10,6; iOS 8_0_2; en_GB; en; scale=2.00; 750x1334; 595878028) AppleWebKit/420+
Barcelona/230.7.0.18.61 (iPhone5,7; iOS 9_3_5; en_GB; en; scale=2.00; 640x1136; 559222151) AppleWebKit/420+
Barcelona/200.1.0.18.61 (iPhone12,1; iOS 8_4; en_AF; en; scale=2.00; 828x1792; 499964990) AppleWebKit/420+
Barcelona/215.9.0.18.61 (iPhone12,9; iOS 14_0_1; ru_RU; en; scale=2.00; 828x1792; 572957268) AppleWebKit/420+
Barcelona/216.8.0.18.61 (iPhone9,8; iOS 13_4; en_BD; en; scale=2.00; 750x1334; 523606519) AppleWebKit/420+
Barcelona/202.9.0.18.61 (iPhone10,9; iOS 11_1_2; it_IT; en; scale=2.00; 750x1334; 427032901) AppleWebKit/420+
Barcelona/277.3.0.18.61 (iPhone7,3; iOS 12_4_4; en_AF; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/208.1.0.18.61 (iPhone12,1; iOS 10_3_1; en_US; en; scale=2.00; 828x1792; 522303323) AppleWebKit/420+
Barcelona/210.2.0.18.61 (iPhone7,2; iOS 8_4_1; ru_RU; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/233.6.0.18.61 (iPhone5,6; iOS 16_1; ru_RU; en; scale=2.00; 640x1136; 572957268) AppleWebKit/420+
Barcelona/285.6.0.18.61 (iPhone10,6; iOS 9_0_2; en_US; en; scale=2.00; 750x1334; 511907937) AppleWebKit/420+
Barcelona/289.3.0.18.61 (iPhone10,3; iOS 12_3_2; en_AF; en; scale=2.00; 750x1334; 427032901) AppleWebKit/420+
Barcelona/237.1.0.18.61 (iPhone9,1; iOS 16_4_1; en_ID; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/209.1.0.18.61 (iPhone7,1; iOS 13_1_2; en_BD; en; scale=2.00; 750x1334; 472314904) AppleWebKit/420+
Barcelona/228.5.0.18.61 (iPhone9,5; iOS 10_1; en_ID; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/260.1.0.18.61 (iPhone12,1; iOS 15_5; en_BD; en; scale=2.00; 828x1792; 527235363) AppleWebKit/420+
Barcelona/267.9.0.18.61 (iPhone7,9; iOS 11_2_6; en_US; en; scale=2.00; 750x1334; 436079168) AppleWebKit/420+
Barcelona/222.2.0.18.61 (iPhone10,2; iOS 11_0_3; th_TH; en; scale=2.00; 750x1334; 554327837) AppleWebKit/420+
Barcelona/215.3.0.18.61 (iPhone10,3; iOS 9_2_1; en_GB; en; scale=2.00; 750x1334; 572957268) AppleWebKit/420+
Barcelona/291.8.0.18.61 (iPhone5,8; iOS 10_2_1; ru_RU; en; scale=2.00; 640x1136; 517742720) AppleWebKit/420+
Barcelona/265.3.0.18.61 (iPhone12,3; iOS 13_7; en_US; en; scale=2.00; 828x1792; 457268795) AppleWebKit/420+
Barcelona/216.6.0.18.61 (iPhone9,6; iOS 13_2_2; ru_RU; en; scale=2.00; 750x1334; 464896079) AppleWebKit/420+
Barcelona/267.4.0.18.61 (iPhone10,4; iOS 10_3_1; en_US; en; scale=2.00; 750x1334; 557688190) AppleWebKit/420+
Barcelona/229.4.0.18.61 (iPhone10,4; iOS 16_2; th_TH; en; scale=2.00; 750x1334; 464757565) AppleWebKit/420+
Barcelona/257.2.0.18.61 (iPhone10,2; iOS 11_3_1; en_IN; en; scale=2.00; 750x1334; 451367207) AppleWebKit/420+
Barcelona/249.9.0.18.61 (iPhone12,9; iOS 9_3_4; en_IN; en; scale=2.00; 828x1792; 554327837) AppleWebKit/420+
Barcelona/250.9.0.18.61 (iPhone10,9; iOS 16_6; en_BD; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/249.8.0.18.61 (iPhone5,8; iOS 12_4_1; it_IT; en; scale=2.00; 640x1136; 477008339) AppleWebKit/420+
Barcelona/227.7.0.18.61 (iPhone12,7; iOS 15_6_1; en_IN; en; scale=2.00; 828x1792; 545450473) AppleWebKit/420+
Barcelona/226.5.0.18.61 (iPhone5,5; iOS 13_2; de_DE; en; scale=2.00; 640x1136; 573095041) AppleWebKit/420+
Barcelona/216.8.0.18.61 (iPhone9,8; iOS 8_4_1; en_GB; en; scale=2.00; 750x1334; 485160637) AppleWebKit/420+
Barcelona/261.5.0.18.61 (iPhone9,5; iOS 14_4_2; th_TH; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/226.3.0.18.61 (iPhone7,3; iOS 10_3_1; en_GB; en; scale=2.00; 750x1334; 452200695) AppleWebKit/420+
Barcelona/293.6.0.18.61 (iPhone9,6; iOS 11_2; en_IN; en; scale=2.00; 750x1334; 517742720) AppleWebKit/420+
Barcelona/295.4.0.18.61 (iPhone12,4; iOS 16_0_1; en_BD; en; scale=2.00; 828x1792; 522303323) AppleWebKit/420+
Barcelona/211.4.0.18.61 (iPhone7,4; iOS 10_0_1; en_ID; en; scale=2.00; 750x1334; 589640870) AppleWebKit/420+
Barcelona/269.2.0.18.61 (iPhone7,2; iOS 15_6_1; en_BD; en; scale=2.00; 750x1334; 44874193) AppleWebKit/420+
Barcelona/238.1.0.18.61 (iPhone5,1; iOS 9_3_1; en_IN; en; scale=2.00; 640x1136; 417553628) AppleWebKit/420+
Barcelona/246.5.0.18.61 (iPhone5,5; iOS 11_1; en_GB; en; scale=2.00; 640x1136; 450576493) AppleWebKit/420+
Barcelona/244.9.0.18.61 (iPhone9,9; iOS 16_1_1; en_AF; en; scale=2.00; 750x1334; 519170554) AppleWebKit/420+
Barcelona/210.3.0.18.61 (iPhone12,3; iOS 12_1_1; en_US; en; scale=2.00; 828x1792; 58517176) AppleWebKit/420+
Barcelona/208.5.0.18.61 (iPhone7,5; iOS 10_1_1; de_DE; en; scale=2.00; 750x1334; 598410521) AppleWebKit/420+
Barcelona/265.9.0.18.61 (iPhone5,9; iOS 16_1; en_ID; en; scale=2.00; 640x1136; 458113781) AppleWebKit/420+
Barcelona/265.5.0.18.61 (iPhone5,5; iOS 9_2; en_GB; en; scale=2.00; 640x1136; 526793458) AppleWebKit/420+
Barcelona/296.2.0.18.61 (iPhone9,2; iOS 11_2_1; de_DE; en; scale=2.00; 750x1334; 457268795) AppleWebKit/420+
Barcelona/290.4.0.18.61 (iPhone5,4; iOS 8_0_2; ru_RU; en; scale=2.00; 640x1136; 468988771) AppleWebKit/420+
Barcelona/208.3.0.18.61 (iPhone7,3; iOS 11_0_2; en_BD; en; scale=2.00; 750x1334; 543017003) AppleWebKit/420+
Barcelona/255.6.0.18.61 (iPhone12,6; iOS 8_4_1; en_US; en; scale=2.00; 828x1792; 458113781) AppleWebKit/420+
Barcelona/286.7.0.18.61 (iPhone5,7; iOS 13_7; en_BD; en; scale=2.00; 640x1136; 573095041) AppleWebKit/420+
Barcelona/235.7.0.18.61 (iPhone12,7; iOS 11_1; en_GB; en; scale=2.00; 828x1792; 517392305) AppleWebKit/420+
Barcelona/254.6.0.18.61 (iPhone7,6; iOS 8_4_1; en_IN; en; scale=2.00; 750x1334; 531598589) AppleWebKit/420+
Barcelona/212.4.0.18.61 (iPhone7,4; iOS 13_4_1; en_BD; en; scale=2.00; 750x1334; 439065340) AppleWebKit/420+
Barcelona/289.9.0.18.61 (iPhone10,9; iOS 9_0_1; de_DE; en; scale=2.00; 750x1334; 554327837) AppleWebKit/420+
Barcelona/233.2.0.18.61 (iPhone5,2; iOS 7_0_3; de_DE; en; scale=2.00; 640x1136; 450576493) AppleWebKit/420+
Barcelona/293.8.0.18.61 (iPhone7,8; iOS 12_4; en_ID; en; scale=2.00; 750x1334; 514344384) AppleWebKit/420+
Barcelona/291.4.0.18.61 (iPhone10,4; iOS 13_2; en_ID; en; scale=2.00; 750x1334; 538939019) AppleWebKit/420+
Barcelona/245.4.0.18.61 (iPhone5,4; iOS 13_5_1; ru_RU; en; scale=2.00; 640x1136; 526793458) AppleWebKit/420+
Barcelona/289.4.0.18.61 (iPhone5,4; iOS 14_0; th_TH; en; scale=2.00; 640x1136; 573095041) AppleWebKit/420+
Barcelona/236.8.0.18.61 (iPhone5,8; iOS 16_2; de_DE; en; scale=2.00; 640x1136; 592807627) AppleWebKit/420+
Barcelona/284.1.0.18.61 (iPhone12,1; iOS 9_2; en_PK; en; scale=2.00; 828x1792; 43271193) AppleWebKit/420+
Barcelona/229.7.0.18.61 (iPhone7,7; iOS 13_2; en_IN; en; scale=2.00; 750x1334; 526793458) AppleWebKit/420+
Barcelona/249.3.0.18.61 (iPhone12,3; iOS 15_4_1; en_AF; en; scale=2.00; 828x1792; 531598589) AppleWebKit/420+
Barcelona/271.2.0.18.61 (iPhone9,2; iOS 11_1_1; en_BD; en; scale=2.00; 750x1334; 485694226) AppleWebKit/420+
Barcelona/298.1.0.18.61 (iPhone9,1; iOS 15_1_1; en_ID; en; scale=2.00; 750x1334; 485694226) AppleWebKit/420+
Barcelona/287.1.0.18.61 (iPhone12,1; iOS 12_0_1; en_BD; en; scale=2.00; 828x1792; 531569954) AppleWebKit/420+
Barcelona/227.3.0.18.61 (iPhone10,3; iOS 16_6_1; en_AF; en; scale=2.00; 750x1334; 538939019) AppleWebKit/420+
Barcelona/288.6.0.18.61 (iPhone7,6; iOS 9_3_3; de_DE; en; scale=2.00; 750x1334; 469486797) AppleWebKit/420+
Barcelona/243.5.0.18.61 (iPhone5,5; iOS 13_6; en_AF; en; scale=2.00; 640x1136; 573035528) AppleWebKit/420+
Barcelona/246.3.0.18.61 (iPhone9,3; iOS 15_6; en_BD; en; scale=2.00; 750x1334; 559222151) AppleWebKit/420+
Barcelona/272.5.0.18.61 (iPhone9,5; iOS 9_3_3; en_GB; en; scale=2.00; 750x1334; 59232369) AppleWebKit/420+
Barcelona/236.5.0.18.61 (iPhone12,5; iOS 8_0_1; en_BD; en; scale=2.00; 828x1792; 458138198) AppleWebKit/420+
Barcelona/292.7.0.18.61 (iPhone5,7; iOS 14_8; en_IN; en; scale=2.00; 640x1136; 493070840) AppleWebKit/420+
Barcelona/282.6.0.18.61 (iPhone10,6; iOS 15_6_1; en_BD; en; scale=2.00; 750x1334; 594034127) AppleWebKit/420+
Barcelona/288.4.0.18.61 (iPhone9,4; iOS 16_0_2; de_DE; en; scale=2.00; 750x1334; 531569954) AppleWebKit/420+
Barcelona/297.4.0.18.61 (iPhone9,4; iOS 11_2_6; en_US; en; scale=2.00; 750x1334; 528859636) AppleWebKit/420+
Barcelona/229.5.0.18.61 (iPhone10,5; iOS 9_3_6; en_AF; en; scale=2.00; 750x1334; 593153608) AppleWebKit/420+
Barcelona/299.4.0.18.61 (iPhone7,4; iOS 9_2; en_AF; en; scale=2.00; 750x1334; 441741211) AppleWebKit/420+
Barcelona/286.4.0.18.61 (iPhone12,4; iOS 7_1_1; en_BD; en; scale=2.00; 828x1792; 472314904) AppleWebKit/420+
Barcelona/234.9.0.18.61 (iPhone10,9; iOS 12_4_4; en_IN; en; scale=2.00; 750x1334; 545450473) AppleWebKit/420+
Barcelona/237.9.0.18.61 (iPhone7,9; iOS 15_4; en_US; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/249.1.0.18.61 (iPhone7,1; iOS 9_3; en_PK; en; scale=2.00; 750x1334; 468988771) AppleWebKit/420+
Barcelona/278.9.0.18.61 (iPhone12,9; iOS 14_7_1; en_PK; en; scale=2.00; 828x1792; 589640870) AppleWebKit/420+
Barcelona/245.3.0.18.61 (iPhone7,3; iOS 16_2; de_DE; en; scale=2.00; 750x1334; 488574471) AppleWebKit/420+
Barcelona/290.6.0.18.61 (iPhone9,6; iOS 13_1_2; th_TH; en; scale=2.00; 750x1334; 425325211) AppleWebKit/420+
Barcelona/259.4.0.18.61 (iPhone7,4; iOS 16_6_1; en_GB; en; scale=2.00; 750x1334; 466169273) AppleWebKit/420+
Barcelona/266.8.0.18.61 (iPhone12,8; iOS 11_0_3; en_US; en; scale=2.00; 828x1792; 454329256) AppleWebKit/420+
Barcelona/253.7.0.18.61 (iPhone9,7; iOS 12_3_1; ru_RU; en; scale=2.00; 750x1334; 531692597) AppleWebKit/420+
Barcelona/210.6.0.18.61 (iPhone7,6; iOS 10_2_1; en_PK; en; scale=2.00; 750x1334; 592807627) AppleWebKit/420+
Barcelona/265.9.0.18.61 (iPhone10,9; iOS 11_1_1; th_TH; en; scale=2.00; 750x1334; 559222151) AppleWebKit/420+
Barcelona/215.9.0.18.61 (iPhone9,9; iOS 14_5; ru_RU; en; scale=2.00; 750x1334; 559115888) AppleWebKit/420+
